onset	duration	trial_type	slow
0.0260000000000673	1.2739999999998872	first_stage	0
5.301999999999907	0.7920000000001437	second_stage	0
9.096000000000004	1.5	feedback	n/a
16.551999999999907	1.5879999999999654	first_stage	0
22.142000000000053	1.4829999999999472	second_stage	0
26.625999999999976	1.5	feedback	n/a
35.75700000000006	1.1039999999998145	first_stage	0
40.86400000000003	1.6749999999999543	second_stage	0
45.53999999999997	1.5	feedback	n/a
52.22399999999993	1.7119999999999889	first_stage	0
57.93799999999987	1.6760000000001585	second_stage	0
62.61500000000001	1.5	feedback	n/a
68.59199999999987	1.62700000000018	first_stage	0
74.221	1.5329999999999018	second_stage	0
78.7539999999999	1.5	feedback	n/a
84.48800000000007	1.3739999999997965	first_stage	0
89.86400000000003	1.4849999999999	second_stage	0
94.34999999999992	1.5	feedback	n/a
99.87300000000003	1.820999999999913	first_stage	0
105.69599999999993	1.1000000000001364	second_stage	0
109.79700000000004	1.5	feedback	n/a
115.98900000000005	1.2729999999999109	first_stage	0
121.26399999999992	1.081000000000131	second_stage	0
125.34699999999998	1.5	feedback	n/a
133.49800000000005	0.9209999999998216	first_stage	0
138.41999999999985	1.1500000000000907	second_stage	0
142.5709999999999	1.5	feedback	n/a
149.29199999999992	1.5219999999999343	first_stage	0
154.81500000000003	0.8959999999999582	second_stage	0
158.71200000000002	1.5	feedback	n/a
166.87400000000005	0.9939999999999144	first_stage	0
171.86899999999991	1.231999999999971	second_stage	0
176.1019999999999	1.5	feedback	n/a
182.885	0.9909999999999854	first_stage	0
187.878	1.15300000000002	second_stage	0
192.03299999999996	1.5	feedback	n/a
200.42899999999983	1.4980000000000473	first_stage	0
205.92899999999983	1.1440000000000057	second_stage	0
210.07399999999984	1.5	feedback	n/a
219.96499999999992	0.9710000000000036	first_stage	0
224.93799999999987	1.207000000000107	second_stage	0
229.146	1.5	feedback	n/a
237.53399999999988	0.8710000000000946	first_stage	0
242.40599999999995	0.8460000000000036	second_stage	0
246.253	1.5	feedback	n/a
253.693	1.0209999999999582	first_stage	0
258.71599999999995	0.93100000000004	second_stage	0
262.64699999999993	1.5	feedback	n/a
269.79299999999995	1.0489999999999782	first_stage	0
274.84400000000005	0.8739999999997963	second_stage	0
278.71900000000005	1.5	feedback	n/a
285.3599999999999	1.1330000000000382	first_stage	0
290.4949999999999	1.0230000000001382	second_stage	0
294.519	1.5	feedback	n/a
303.2519999999999	1.2380000000000564	first_stage	0
308.492	0.83400000000006	second_stage	0
312.327	1.5	feedback	n/a
318.856	1.8940000000000048	first_stage	0
324.7519999999999	1.280999999999949	second_stage	0
329.0339999999999	1.5	feedback	n/a
335.4569999999999	0.9990000000000236	first_stage	0
340.4579999999998	1.0320000000001528	second_stage	0
344.491	1.5	feedback	n/a
353.42100000000005	1.4349999999999454	first_stage	0
358.85799999999995	0.9120000000000346	second_stage	0
362.771	1.5	feedback	n/a
369.156	1.18100000000004	first_stage	0
374.338	n/a	second_stage	1
385.8899999999999	0.7880000000000109	first_stage	0
390.68000000000006	0.806999999999789	second_stage	0
394.489	1.5	feedback	n/a
402.5159999999999	0.8670000000001892	first_stage	0
407.385	1.3269999999999982	second_stage	0
411.713	1.5	feedback	n/a
417.7629999999999	0.9069999999999254	first_stage	0
422.6710000000001	1.5099999999999911	second_stage	0
427.1830000000001	1.5	feedback	n/a
433.316	0.9489999999998416	first_stage	0
438.26700000000005	0.8489999999999327	second_stage	0
442.117	1.5	feedback	n/a
449.942	0.8589999999999236	first_stage	0
454.8019999999999	0.8400000000001455	second_stage	0
458.6429999999999	1.5	feedback	n/a
464.39200000000005	0.7699999999999818	first_stage	0
469.164	0.7100000000000364	second_stage	0
472.87499999999983	1.5	feedback	n/a
479.72700000000015	0.9029999999997926	first_stage	0
484.633	0.7100000000000364	second_stage	0
488.3439999999998	1.5	feedback	n/a
496.258	0.8189999999999599	first_stage	0
501.079	0.6999999999998181	second_stage	0
504.77899999999977	1.5	feedback	n/a
511.6229999999998	0.6750000000001819	first_stage	0
516.3010000000002	0.5459999999998217	second_stage	0
519.8479999999997	1.5	feedback	n/a
527.5199999999999	0.6570000000001528	first_stage	0
532.1789999999999	0.7090000000002874	second_stage	0
535.8889999999999	1.5	feedback	n/a
544.1629999999999	0.7609999999999673	first_stage	0
548.9260000000002	0.9229999999997744	second_stage	0
552.8509999999999	1.5	feedback	n/a
560.6629999999999	0.94800000000032	first_stage	0
565.613	1.3910000000000764	second_stage	0
570.0060000000002	1.5	feedback	n/a
577.559	1.1770000000001346	first_stage	0
582.7369999999999	1.3679999999999382	second_stage	0
587.106	1.5	feedback	n/a
