onset	duration	trial_type	slow
0.0180000000000291	1.018000000000029	first_stage	0
5.0380000000004665	1.2810000000008586	second_stage	0
9.320999999999913	1.5	feedback	n/a
19.52000000000044	1.0030000000006112	first_stage	0
24.524999999999643	1.1630000000004657	second_stage	0
28.689000000000306	1.5	feedback	n/a
35.68000000000029	0.918999999999869	first_stage	0
40.60200000000077	1.0550000000002908	second_stage	0
44.65800000000128	1.5	feedback	n/a
52.306000000000495	0.8670000000001892	first_stage	0
57.1750000000011	1.2960000000002765	second_stage	0
61.47199999999975	1.5	feedback	n/a
68.74700000000121	0.8269999999993161	first_stage	0
73.57600000000093	0.8989999999994325	second_stage	0
77.47600000000057	1.5	feedback	n/a
85.23400000000038	0.8250000000007276	first_stage	0
90.0609999999997	1.6370000000006255	second_stage	0
94.69900000000052	1.5	feedback	n/a
100.82899999999972	1.0940000000009604	first_stage	0
105.92400000000087	1.287000000000262	second_stage	0
110.21200000000135	1.5	feedback	n/a
116.56500000000052	1.4709999999995491	first_stage	0
122.03800000000048	0.9539999999997236	second_stage	0
125.9930000000004	1.5	feedback	n/a
133.0640000000003	1.0830000000005384	first_stage	0
138.14999999999964	1.507000000001426	second_stage	0
142.65800000000127	1.5	feedback	n/a
150.60599999999974	1.0290000000004509	first_stage	0
155.63700000000065	0.9529999999995198	second_stage	0
159.59100000000038	1.5	feedback	n/a
168.1880000000001	1.1599999999998545	first_stage	0
173.3500000000004	1.07300000000032	second_stage	0
177.42400000000092	1.5	feedback	n/a
184.2890000000007	1.1689999999998693	first_stage	0
189.4600000000009	1.309999999999491	second_stage	0
193.7700000000004	1.5	feedback	n/a
200.0840000000008	0.988999999999578	first_stage	0
205.0750000000008	0.8919999999998254	second_stage	0
208.96900000000096	1.5	feedback	n/a
215.4179999999997	1.0220000000008442	first_stage	0
220.4420000000009	1.445999999999913	second_stage	0
224.88900000000103	1.5	feedback	n/a
230.96900000000096	0.8249999999989086	first_stage	0
235.79600000000028	1.3179999999993015	second_stage	0
240.11499999999967	1.5	feedback	n/a
247.5699999999997	0.9440000000013242	first_stage	0
252.51699999999985	1.3880000000008297	second_stage	0
256.90600000000086	1.5	feedback	n/a
262.02000000000044	1.0190000000002328	first_stage	0
267.04000000000093	1.2629999999990105	second_stage	0
271.3040000000001	1.5	feedback	n/a
277.66200000000026	0.9220000000004802	first_stage	0
282.5860000000012	1.6069999999999711	second_stage	0
287.1940000000013	1.5	feedback	n/a
293.0259999999998	0.6239999999997963	first_stage	0
297.6509999999998	1.4780000000009752	second_stage	0
302.130000000001	1.5	feedback	n/a
308.9220000000005	1.1380000000008297	first_stage	0
314.0609999999997	1.3990000000012517	second_stage	0
318.46000000000095	1.5	feedback	n/a
325.65600000000086	1.0829999999987194	first_stage	0
330.741	0.9040000000004512	second_stage	0
334.6460000000006	1.5	feedback	n/a
342.3280000000013	0.8879999999990105	first_stage	0
347.2190000000009	0.8320000000003347	second_stage	0
351.0519999999997	1.5	feedback	n/a
358.95399999999967	0.6300000000010186	first_stage	0
363.5860000000012	0.9049999999988358	second_stage	0
367.491	1.5	feedback	n/a
376.84600000000137	1.2709999999988213	first_stage	0
382.1180000000004	1.4770000000007713	second_stage	0
386.59600000000137	1.5	feedback	n/a
